Vendas e descontos por periodo
"Arvore mercadológica
,,ARLIVRY XPE CEREJA 100ML (HEDERA HELIX) (R),7898133136634,"04/02/2025",MED. SIMILAR,"30,54","25,00","1,00","8,71"
,,,,10/03/2025,MED. SIMILAR,"30,54","24,99","1,00","8,71"
,,,,30/05/2025,MED. SIMILAR,"61,08","34,80","2,00","15,44"
,,,,"03/06/2025",MED. SIMILAR,"30,54","19,99","1,00","7,72"
,,,,"04/06/2025",MED. SIMILAR,"30,54","19,99","1,00","7,72"
,,,,11/06/2025,MED. SIMILAR,"30,54","17,90","1,00","7,72"
,,,,15/06/2025,MED. SIMILAR,"30,54","19,00","1,00","7,72"
,,,,27/06/2025,MED. SIMILAR,"30,54","30,54","1,00","7,72"
,,ARNICA DO MATO EC 100ML,7898152460475,16/01/2025,MIP - OTC,"119,80","99,80","2,00","28,72"
,,ARPADOL 400MG C/60 COMP (PBM),7896637017046,13/01/2025,MED. REFERENCIA,"217,04","130,22","1,00","109,38"
,,,,31/01/2025,MED. REFERENCIA,"217,04","156,90","1,00","106,81"
,,,,12/02/2025,MED. REFERENCIA,"217,04","180,00","1,00","106,81"
,,,,17/02/2025,MED. REFERENCIA,"217,04","162,99","1,00","93,95"
,,,,"01/03/2025",MED. REFERENCIA,"217,04","156,99","1,00","119,82"
,,,,10/03/2025,MED. REFERENCIA,"217,04","130,22","1,00","119,82"
,,,,15/03/2025,MED. REFERENCIA,"217,04","156,99","1,00","119,82"
,,,,17/04/2025,MED. REFERENCIA,"223,76","159,90","1,00","128,58"
,,,,26/05/2025,MED. REFERENCIA,"671,28","335,64","3,00","385,73"
,,,,"03/06/2025",MED. REFERENCIA,"223,76","165,00","1,00","112,10"
,,ARPEJO 20MG/ML GTS 30ML *,7894916514927,"08/02/2025",MED. REFERENCIA,"456,38","329,00","1,00","311,36"
,,,,10/04/2025,MED. REFERENCIA,"483,37","339,99","1,00","316,89"
,,,,29/06/2025,MED. REFERENCIA,"483,37","369,99","1,00","321,58"
,,ARREDONDAMENTO,,"09/01/2025",SERVICOS,"-0,07","-0,07","1,00","0,00"
,,,,10/01/2025,SERVICOS,"0,01","0,01","1,00","0,00"
,,,,11/01/2025,SERVICOS,"0,01","0,01","1,00","0,00"
,,,,18/01/2025,SERVICOS,"0,05","0,05","1,00","0,00"
,,,,20/01/2025,SERVICOS,"0,15","0,15","3,00","0,00"
,,ARROZ BRANCO DOTTO TIPO 1 1KG,7898902948017,16/02/2025,CONVENIENCIA,"5,99","5,99","1,00","4,67"
,,,,25/04/2025,CONVENIENCIA,"5,99","4,79","1,00","4,67"
,,,,"06/05/2025",CONVENIENCIA,"5,99","4,00","1,00","4,67"
,,,,"07/05/2025",CONVENIENCIA,"35,94","17,99","6,00","28,02"
,,ARTEMIDIS 35 C/21CP *,7894916502962,"04/01/2025",MED. REFERENCIA,"22,58","21,90","1,00","15,36"
,,,,30/01/2025,MED. REFERENCIA,"22,58","16,94","1,00","15,36"
,,,,"01/02/2025",MED. REFERENCIA,"22,58","17,99","1,00","15,36"
,,,,23/02/2025,MED. REFERENCIA,"22,58","16,99","1,00","15,63"
,,,,"03/03/2025",MED. REFERENCIA,"22,58","17,99","1,00","15,35"
,,,,"07/03/2025",MED. REFERENCIA,"22,58","19,90","1,00","15,33"
,,,,"09/03/2025",MED. REFERENCIA,"22,58","19,90","1,00","15,33"
,,,,23/03/2025,MED. REFERENCIA,"22,58","16,99","1,00","15,36"
,,,,"08/04/2025",MED. REFERENCIA,"23,43","17,99","1,00","15,33"
,,,,21/04/2025,MED. REFERENCIA,"23,43","17,18","1,00","15,33"
,,,,20/05/2025,MED. REFERENCIA,"23,43","17,90","1,00","15,62"
,,,,31/05/2025,MED. REFERENCIA,"23,43","17,99","1,00","15,62"
,,,,23/06/2025,MED. REFERENCIA,"23,43","19,99","1,00","15,62"
,,,,30/06/2025,MED. REFERENCIA,"23,43","16,99","1,00","15,66"
,,"ARTICO 1,5+1,2G SABOR LARANJA C/30SACHES *",7891317009267,23/01/2025,MED. REFERENCIA,"243,85","174,00","1,00","167,64"
,,,,"01/03/2025",MED. REFERENCIA,"243,85","172,00","1,00","167,64"
,,,,"05/03/2025",MED. REFERENCIA,"243,85","175,00","1,00","167,64"
,,,,31/03/2025,MED. REFERENCIA,"243,85","175,00","1,00","170,07"
,,,,22/05/2025,MED. REFERENCIA,"256,18","179,99","1,00","173,92"
,,,,14/06/2025,MED. REFERENCIA,"256,18","191,99","1,00","173,92"
,,"ARTICO 1,5+1,2G SABOR MARACUJA C/30SACHES",7891317009304,"04/01/2025",MED. REFERENCIA,"243,85","179,99","1,00","166,62"
,,,,"03/02/2025",MED. REFERENCIA,"243,85","179,99","1,00","166,62"
,,,,"07/03/2025",MED. REFERENCIA,"243,85","179,99","1,00","167,26"
,,,,14/03/2025,MED. REFERENCIA,"243,85","179,99","1,00","167,26"
,,,,16/03/2025,MED. REFERENCIA,"243,85","179,99","1,00","167,26"
,,,,31/03/2025,MED. REFERENCIA,"487,70","360,90","2,00","332,42"
,,,,28/04/2025,MED. REFERENCIA,"256,18","179,30","1,00","166,21"
,,ARTRIMED 500MG+400MG C/30CP (GLICOSAMINA +CONDROITINA) (L),7908804500197,"05/03/2025",MED. SIMILAR,"99,90","69,99","1,00","17,35"
,,,,31/03/2025,MED. SIMILAR,"199,80","150,00","2,00","33,36"
,,,,"08/04/2025",MED. SIMILAR,"99,90","79,90","1,00","16,68"
,,,,"09/04/2025",MED. SIMILAR,"99,90","79,90","1,00","16,68"
,,,,"02/05/2025",MED. SIMILAR,"99,90","79,90","1,00","16,56"
,,,,"03/05/2025",MED. SIMILAR,"299,70","179,97","3,00","49,47"
,,,,"07/05/2025",MED. SIMILAR,"199,80","154,90","2,00","32,98"
,,,,"08/05/2025",MED. SIMILAR,"99,90","79,90","1,00","16,49"
,,,,22/05/2025,MED. SIMILAR,"99,90","79,90","1,00","16,49"
,,,,"05/06/2025",MED. SIMILAR,"99,90","89,99","1,00","16,49"
,,,,11/06/2025,MED. SIMILAR,"299,70","149,99","3,00","49,47"
,,,,24/06/2025,MED. SIMILAR,"99,90","69,99","1,00","16,49"
,,,,25/06/2025,MED. SIMILAR,"99,90","90,00","1,00","16,49"
,,ARTRINID 50MG C/24CP UNIAO QUIMICA,7896006210245,"08/03/2025",MED. SIMILAR,"59,47","39,99","1,00","12,17"
,,,,17/03/2025,MED. SIMILAR,"59,47","59,47","1,00","12,17"
,,,,"07/04/2025",MED. SIMILAR,"62,47","60,25","1,00","12,45"
,,,,"08/04/2025",MED. SIMILAR,"62,47","49,99","1,00","12,45"
,,,,15/04/2025,MED. SIMILAR,"124,94","108,46","2,00","24,90"
,,ARTROLIVE 1500/1200MG C/30 SACHE (PBM),7896658021268,21/01/2025,MED. REFERENCIA,"139,57","119,99","1,00","74,25"
,,,,11/03/2025,MED. REFERENCIA,"139,57","104,99","1,00","65,84"
,,,,16/04/2025,MED. REFERENCIA,"139,57","104,99","1,00","65,84"
,,,,24/04/2025,MED. REFERENCIA,"139,57","109,99","1,00","65,84"
,,,,20/05/2025,MED. REFERENCIA,"139,57","104,68","1,00","65,84"
,,,,21/05/2025,MED. REFERENCIA,"139,57","104,99","1,00","65,84"
,,,,20/06/2025,MED. REFERENCIA,"139,57","99,99","1,00","75,26"
,,ARTROLIVE C/30CPS,7896658004858,28/01/2025,MED. REFERENCIA,"121,27","121,27","1,00","79,63"
,,,,27/02/2025,MED. REFERENCIA,"121,27","103,08","1,00","67,22"
,,,,28/03/2025,MED. REFERENCIA,"121,27","97,02","1,00","76,81"
,,,,23/04/2025,MED. REFERENCIA,"121,27","90,00","1,00","84,96"
,,,,"02/05/2025",MED. REFERENCIA,"121,27","97,02","1,00","86,41"
,,,,"03/06/2025",MED. REFERENCIA,"121,27","91,99","1,00","86,41"
,,,,"04/06/2025",MED. REFERENCIA,"121,27","114,99","1,00","86,41"
,,,,27/06/2025,MED. REFERENCIA,"121,27","119,98","1,00","30,36"
,,ARTROLIVE C/90CPS (PBM),7896658004391,"01/03/2025",MED. REFERENCIA,"683,06","409,82","2,00","190,28"
,,,,14/03/2025,MED. REFERENCIA,"341,53","204,91","1,00","136,25"
,,,,14/04/2025,MED. REFERENCIA,"341,53","204,91","1,00","143,10"
,,ARTROSIL 160MG C/10CPS,7896658008115,15/04/2025,MED. REFERENCIA,"38,71","29,38","1,00","25,95"
,,ARTROSIL 160MG C/20CPS,7896658001864,14/01/2025,MED. REFERENCIA,"78,05","64,90","1,00","55,06"
,,,,28/01/2025,MED. REFERENCIA,"78,05","74,90","1,00","55,05"
,,,,11/03/2025,MED. REFERENCIA,"78,05","74,90","1,00","54,68"
,,,,29/03/2025,MED. REFERENCIA,"78,05","69,90","1,00","54,68"
,,,,"08/04/2025",MED. REFERENCIA,"81,99","74,99","1,00","55,47"
,,,,10/04/2025,MED. REFERENCIA,"81,99","69,69","1,00","56,34"
,,,,17/04/2025,MED. REFERENCIA,"81,99","59,90","1,00","56,93"
,,,,"02/05/2025",MED. REFERENCIA,"81,99","69,90","1,00","57,32"
,,,,15/05/2025,MED. REFERENCIA,"81,99","69,99","1,00","57,32"
,,ARTROSIL 320MG C/10CPS,7896658008122,18/05/2025,MED. REFERENCIA,"63,69","47,77","1,00","43,30"
,,"ASEA HCT 20/12,5MG C/30CP *",7899420503221,"04/02/2025",MED. REFERENCIA,"86,76","69,90","1,00","55,17"
,,,,27/02/2025,MED. REFERENCIA,"86,76","65,00","1,00","55,17"
,,,,"08/04/2025",MED. REFERENCIA,"86,76","65,00","1,00","54,99"
,,,,30/04/2025,MED. REFERENCIA,"86,76","65,00","1,00","54,99"
,,,,30/05/2025,MED. REFERENCIA,"91,14","65,00","1,00","55,60"
,,ASPI PREV 100MG C/30CPR *,7891317026431,"04/03/2025",MED. REFERENCIA,"23,22","19,90","1,00","11,41"
,,,,21/05/2025,MED. REFERENCIA,"23,38","19,00","1,00","11,41"
,,ASPIRINA ADT C/10CP,7891106004213,"02/01/2025",MIP - OTC,"11,34","11,34","1,00","7,69"
,,,,"07/01/2025",MIP - OTC,"22,68","20,42","2,00","15,38"
,,,,"08/01/2025",MIP - OTC,"22,68","20,42","2,00","15,38"
,,,,"09/01/2025",MIP - OTC,"11,34","10,45","1,00","7,69"
,,,,11/01/2025,MIP - OTC,"11,34","11,00","1,00","7,69"
,,,,12/01/2025,MIP - OTC,"11,34","10,46","1,00","7,69"
,,,,13/01/2025,MIP - OTC,"11,34","10,21","1,00","7,69"
,,,,15/01/2025,MIP - OTC,"11,34","11,34","1,00","7,69"
,,,,19/01/2025,MIP - OTC,"11,34","11,00","1,00","7,69"
,,,,20/01/2025,MIP - OTC,"11,34","10,00","1,00","7,69"
,,,,23/01/2025,MIP - OTC,"22,68","20,21","2,00","15,38"
,,,,27/01/2025,MIP - OTC,"11,34","10,45","1,00","7,69"
,,,,"02/02/2025",MIP - OTC,"22,68","21,90","2,00","15,38"
,,,,"03/02/2025",MIP - OTC,"11,34","10,99","1,00","7,69"
,,,,"04/02/2025",MIP - OTC,"11,34","10,99","1,00","7,69"
,,,,"05/02/2025",MIP - OTC,"11,34","11,34","1,00","7,69"
,,,,"07/02/2025",MIP - OTC,"11,34","11,34","1,00","7,91"
,,,,11/02/2025,MIP - OTC,"11,34","11,34","1,00","7,91"
,,,,12/02/2025,MIP - OTC,"113,40","100,00","10,00","79,10"
,,,,25/02/2025,MIP - OTC,"11,34","11,34","1,00","7,79"
,,,,26/02/2025,MIP - OTC,"11,34","11,34","1,00","7,79"
,,,,27/02/2025,MIP - OTC,"11,34","8,99","1,00","7,79"
,,,,28/02/2025,MIP - OTC,"11,34","11,34","1,00","7,79"
,,,,"03/03/2025",MIP - OTC,"11,34","9,99","1,00","7,79"
,,,,"06/03/2025",MIP - OTC,"22,68","22,68","2,00","15,58"
,,,,"07/03/2025",MIP - OTC,"22,68","22,35","2,00","15,58"
,,,,10/03/2025,MIP - OTC,"11,34","9,90","1,00","7,43"
,,,,12/03/2025,MIP - OTC,"34,02","32,67","3,00","22,30"
,,,,13/03/2025,MIP - OTC,"11,34","11,11","1,00","7,43"
,,,,15/03/2025,MIP - OTC,"45,36","44,47","4,00","29,73"
,,,,16/03/2025,MIP - OTC,"11,34","11,34","1,00","7,43"
,,,,18/03/2025,MIP - OTC,"11,34","10,99","1,00","7,43"
,,,,24/03/2025,MIP - OTC,"11,34","10,90","1,00","7,22"
,,,,26/03/2025,MIP - OTC,"11,34","10,99","1,00","7,22"
,,,,27/03/2025,MIP - OTC,"11,34","10,99","1,00","7,22"
,,,,28/03/2025,MIP - OTC,"113,40","90,00","10,00","72,23"
,,,,29/03/2025,MIP - OTC,"56,70","51,69","5,00","36,11"
,,,,31/03/2025,MIP - OTC,"11,34","10,99","1,00","7,22"
,,,,"02/04/2025",MIP - OTC,"34,02","34,02","3,00","21,01"
,,,,"04/04/2025",MIP - OTC,"34,02","33,13","3,00","22,04"
,,,,"09/04/2025",MIP - OTC,"23,24","21,61","2,00","14,69"
,,,,10/04/2025,MIP - OTC,"11,62","10,90","1,00","7,80"
,,,,11/04/2025,MIP - OTC,"11,62","10,99","1,00","7,80"
,,,,16/04/2025,MIP - OTC,"11,62","10,99","1,00","7,80"
,,,,17/04/2025,MIP - OTC,"23,24","21,62","2,00","15,60"
,,,,19/04/2025,MIP - OTC,"23,24","21,98","2,00","15,60"
,,,,26/04/2025,MIP - OTC,"11,62","9,30","1,00","7,80"
,,,,28/04/2025,MIP - OTC,"11,62","10,00","1,00","7,80"
,,,,29/04/2025,MIP - OTC,"11,62","10,46","1,00","7,80"
,,,,30/04/2025,MIP - OTC,"23,24","22,61","2,00","15,60"
,,,,"03/05/2025",MIP - OTC,"11,62","11,62","1,00","7,80"
,,,,"05/05/2025",MIP - OTC,"46,48","43,53","4,00","31,21"
,,,,"07/05/2025",MIP - OTC,"46,48","45,85","4,00","31,21"
,,,,"09/05/2025",MIP - OTC,"47,44","47,44","4,00","31,21"
,,,,11/05/2025,MIP - OTC,"11,86","9,99","1,00","7,80"
,,,,15/05/2025,MIP - OTC,"59,30","50,00","5,00","39,01"
,,,,18/05/2025,MIP - OTC,"11,86","9,99","1,00","7,80"
,,,,21/05/2025,MIP - OTC,"11,86","11,86","1,00","7,80"
,,,,26/05/2025,MIP - OTC,"11,86","11,86","1,00","7,80"
,,,,27/05/2025,MIP - OTC,"23,72","21,85","2,00","15,60"
,,,,29/05/2025,MIP - OTC,"11,86","10,45","1,00","7,80"
,,,,30/05/2025,MIP - OTC,"130,46","99,50","11,00","85,82"
,,,,"02/06/2025",MIP - OTC,"35,58","29,97","3,00","23,41"
,,,,"03/06/2025",MIP - OTC,"11,86","9,99","1,00","7,80"
,,,,"04/06/2025",MIP - OTC,"35,58","33,71","3,00","23,41"
,,,,"09/06/2025",MIP - OTC,"35,58","31,84","3,00","23,41"
,,,,10/06/2025,MIP - OTC,"11,86","9,99","1,00","7,80"
,,,,11/06/2025,MIP - OTC,"11,86","9,99","1,00","7,80"
,,,,12/06/2025,MIP - OTC,"11,86","9,99","1,00","7,80"
,,,,13/06/2025,MIP - OTC,"35,58","30,97","3,00","23,41"
,,,,14/06/2025,MIP - OTC,"11,86","10,00","1,00","7,80"
,,,,16/06/2025,MIP - OTC,"23,72","19,99","2,00","15,60"
,,,,18/06/2025,MIP - OTC,"11,86","8,99","1,00","7,80"
,,,,21/06/2025,MIP - OTC,"11,86","11,86","1,00","7,80"
,,,,22/06/2025,MIP - OTC,"23,72","20,20","2,00","15,60"
,,,,23/06/2025,MIP - OTC,"47,44","40,98","4,00","31,35"
,,,,26/06/2025,MIP - OTC,"11,86","11,86","1,00","7,94"
,,,,28/06/2025,MIP - OTC,"23,72","19,98","2,00","15,97"
,,ASPIRINA C EFERV LIM C/2CP,7891106000888,28/01/2025,MIP - OTC,"18,72","17,98","2,00","12,62"
,,,,"01/02/2025",MIP - OTC,"9,36","8,99","1,00","6,31"
,,,,19/02/2025,MIP - OTC,"9,36","9,36","1,00","6,33"
,,,,"01/03/2025",MIP - OTC,"9,36","7,99","1,00","6,33"
,,,,"09/03/2025",MIP - OTC,"9,36","7,50","1,00","6,33"
,,,,14/03/2025,MIP - OTC,"9,36","7,99","1,00","6,33"
,,,,17/03/2025,MIP - OTC,"9,36","8,00","1,00","6,33"
,,,,20/03/2025,MIP - OTC,"18,72","18,72","2,00","12,66"
,,,,27/03/2025,MIP - OTC,"9,36","9,36","1,00","6,33"
,,,,"01/04/2025",MIP - OTC,"37,44","32,00","4,00","25,32"
,,,,"02/04/2025",MIP - OTC,"28,08","28,08","3,00","18,99"
,,,,"03/04/2025",MIP - OTC,"18,72","18,72","2,00","12,66"
,,,,"05/04/2025",MIP - OTC,"96,70","79,90","10,00","54,66"
,,,,10/04/2025,MIP - OTC,"9,67","8,99","1,00","6,55"
,,,,15/04/2025,MIP - OTC,"38,68","35,00","4,00","26,19"
,,,,"02/05/2025",MIP - OTC,"38,68","33,16","4,00","26,19"
,,,,"05/05/2025",MIP - OTC,"58,02","47,94","6,00","39,29"
,,,,"07/05/2025",MIP - OTC,"9,67","7,02","1,00","6,55"
,,,,"09/05/2025",MIP - OTC,"39,48","27,96","4,00","26,19"
,,,,13/05/2025,MIP - OTC,"19,74","13,98","2,00","13,10"
,,,,30/05/2025,MIP - OTC,"19,74","15,98","2,00","13,10"
,,,,"06/06/2025",MIP - OTC,"9,87","9,87","1,00","6,55"
,,,,10/06/2025,MIP - OTC,"59,22","59,22","6,00","39,29"
,,,,27/06/2025,MIP - OTC,"19,74","14,00","2,00","12,22"
,,ASPIRINA PREVENT 100MG C/30CP *,7891106001946,"01/01/2025",MED. REFERENCIA,"24,02","19,94","1,00","15,89"
,,,,"03/01/2025",MED. REFERENCIA,"48,04","41,90","2,00","31,78"
,,,,"05/01/2025",MED. REFERENCIA,"24,02","23,90","1,00","15,89"
,,,,"06/01/2025",MED. REFERENCIA,"24,02","21,90","1,00","15,89"
,,,,"07/01/2025",MED. REFERENCIA,"24,02","17,90","1,00","15,89"
,,,,11/01/2025,MED. REFERENCIA,"24,02","19,90","1,00","15,89"
,,,,16/01/2025,MED. REFERENCIA,"24,02","16,90","1,00","15,78"
,,,,21/01/2025,MED. REFERENCIA,"48,04","37,89","2,00","31,56"
,,,,25/01/2025,MED. REFERENCIA,"24,02","17,90","1,00","15,78"
,,,,27/01/2025,MED. REFERENCIA,"24,02","23,00","1,00","15,78"
,,,,28/01/2025,MED. REFERENCIA,"24,02","19,99","1,00","15,78"
,,,,31/01/2025,MED. REFERENCIA,"48,04","38,98","2,00","31,56"
,,,,"01/02/2025",MED. REFERENCIA,"24,02","19,99","1,00","15,78"
,,,,"05/02/2025",MED. REFERENCIA,"72,06","60,00","3,00","47,64"
,,,,"09/02/2025",MED. REFERENCIA,"24,02","23,90","1,00","15,97"
,,,,12/02/2025,MED. REFERENCIA,"24,02","19,90","1,00","16,00"
,,,,14/02/2025,MED. REFERENCIA,"24,02","23,48","1,00","16,00"
,,,,20/02/2025,MED. REFERENCIA,"24,02","19,99","1,00","16,00"
,,,,24/02/2025,MED. REFERENCIA,"48,04","42,99","2,00","31,96"
,,,,"06/03/2025",MED. REFERENCIA,"96,08","73,06","4,00","63,75"
,,,,"07/03/2025",MED. REFERENCIA,"24,02","19,99","1,00","15,90"
,,,,10/03/2025,MED. REFERENCIA,"24,02","21,99","1,00","15,90"
,,,,21/03/2025,MED. REFERENCIA,"24,02","19,99","1,00","16,00"
,,,,24/03/2025,MED. REFERENCIA,"24,02","21,99","1,00","16,00"
,,,,26/03/2025,MED. REFERENCIA,"24,02","23,00","1,00","15,98"
,,,,31/03/2025,MED. REFERENCIA,"120,10","89,42","5,00","79,88"
,,,,"01/04/2025",MED. REFERENCIA,"24,02","22,99","1,00","15,98"
,,,,"09/04/2025",MED. REFERENCIA,"24,17","20,00","1,00","15,90"
,,,,22/04/2025,MED. REFERENCIA,"24,17","19,00","1,00","15,94"
,,,,24/04/2025,MED. REFERENCIA,"24,17","23,00","1,00","15,94"
,,,,25/04/2025,MED. REFERENCIA,"24,17","19,99","1,00","15,94"
,,,,28/04/2025,MED. REFERENCIA,"24,17","20,00","1,00","15,94"
,,,,"01/05/2025",MED. REFERENCIA,"24,17","18,90","1,00","15,94"
,,,,10/05/2025,MED. REFERENCIA,"24,17","21,99","1,00","15,94"
,,,,13/05/2025,MED. REFERENCIA,"24,17","19,99","1,00","15,94"
,,,,15/05/2025,MED. REFERENCIA,"24,17","19,99","1,00","15,97"
,,,,16/05/2025,MED. REFERENCIA,"24,17","22,99","1,00","15,99"
,,,,20/05/2025,MED. REFERENCIA,"24,17","20,00","1,00","15,99"
,,,,26/05/2025,MED. REFERENCIA,"24,17","23,00","1,00","16,00"
,,,,27/05/2025,MED. REFERENCIA,"24,17","23,00","1,00","16,01"
,,,,28/05/2025,MED. REFERENCIA,"24,17","19,99","1,00","16,02"
,,,,"04/06/2025",MED. REFERENCIA,"24,17","20,00","1,00","16,02"
,,,,"06/06/2025",MED. REFERENCIA,"24,17","18,99","1,00","16,02"
,,,,"09/06/2025",MED. REFERENCIA,"24,17","21,99","1,00","16,02"
,,,,16/06/2025,MED. REFERENCIA,"24,17","20,00","1,00","16,02"
,,,,19/06/2025,MED. REFERENCIA,"24,17","17,99","1,00","16,02"
,,,,22/06/2025,MED. REFERENCIA,"24,17","19,99","1,00","16,03"
,,,,25/06/2025,MED. REFERENCIA,"24,17","22,99","1,00","16,03"
,,,,26/06/2025,MED. REFERENCIA,"72,51","56,97","3,00","48,09"
,,,,27/06/2025,MED. REFERENCIA,"24,17","20,00","1,00","16,04"
,,ASSERT 100MG C/30CP REV *,7891317014148,"08/01/2025",MED. REFERENCIA,"408,74","349,96","2,00","291,94"
,,,,12/02/2025,MED. REFERENCIA,"408,74","347,96","2,00","283,36"
,,,,30/05/2025,MED. REFERENCIA,"429,42","347,96","2,00","282,14"
,,ASSERT 25MG C/30CP C1  *(N),7891317014087,10/02/2025,MED. REFERENCIA,"207,87","170,12","3,00","146,76"
,,,,12/02/2025,MED. REFERENCIA,"69,29","48,99","1,00","48,92"
,,,,18/02/2025,MED. REFERENCIA,"69,29","59,90","1,00","48,51"
,,,,21/02/2025,MED. REFERENCIA,"69,29","51,97","1,00","48,90"
,,,,14/04/2025,MED. REFERENCIA,"72,79","62,99","1,00","49,03"
,,,,29/04/2025,MED. REFERENCIA,"72,79","51,00","1,00","49,03"
,,,,13/05/2025,MED. REFERENCIA,"0,00","0,00","0,00","0,00"
,,,,"07/06/2025",MED. REFERENCIA,"72,79","54,99","1,00","49,03"
,,ASSERT 50MG C/30CP C1 * (N),7891317014100,"04/04/2025",MED. REFERENCIA,"102,20","89,90","1,00","71,66"
,,,,14/04/2025,MED. REFERENCIA,"107,36","79,00","1,00","72,22"
,,,,23/04/2025,MED. REFERENCIA,"214,72","157,99","2,00","144,44"
,,ASTRO 500MG C/5CP,7891317420840,"03/01/2025",MED. REFERENCIA,"40,82","36,90","1,00","28,60"
,,,,"06/01/2025",MED. REFERENCIA,"40,82","36,90","1,00","28,60"
,,,,"09/01/2025",MED. REFERENCIA,"40,82","34,70","1,00","28,79"
,,,,10/03/2025,MED. REFERENCIA,"81,64","71,89","2,00","57,96"
,,,,"02/04/2025",MED. REFERENCIA,"122,46","103,80","3,00","86,94"
,,,,16/04/2025,MED. REFERENCIA,"42,88","32,99","1,00","29,30"
,,,,28/04/2025,MED. REFERENCIA,"42,88","32,99","1,00","29,49"
,,,,"02/05/2025",MED. REFERENCIA,"85,76","68,99","2,00","58,98"
,,,,"07/05/2025",MED. REFERENCIA,"42,88","38,00","1,00","29,45"
,,,,14/05/2025,MED. REFERENCIA,"42,88","38,76","1,00","30,13"
,,,,16/05/2025,MED. REFERENCIA,"42,88","37,90","1,00","30,23"
,,,,18/05/2025,MED. REFERENCIA,"42,88","39,99","1,00","30,38"
,,,,10/06/2025,MED. REFERENCIA,"42,88","34,99","1,00","30,38"
,,,,27/06/2025,MED. REFERENCIA,"42,88","33,99","1,00","30,38"
,,ASTRO 600MG PO SUSP 15ML,7891317412692,"01/01/2025",MED. REFERENCIA,"54,58","42,03","1,00","37,54"
,,,,"06/02/2025",MED. REFERENCIA,"54,58","45,90","1,00","37,54"
,,,,16/04/2025,MED. REFERENCIA,"57,34","48,74","1,00","38,36"
,,,,"07/06/2025",MED. REFERENCIA,"57,34","43,01","1,00","38,36"
,,"ASTRO 900MG PO SUSP 22,5ML",7891317436148,28/04/2025,MED. REFERENCIA,"81,66","62,00","1,00","54,45"
,,ATACAND HCT 16/12.5MG C/30CP (PBM),7896206402082,14/01/2025,MED. REFERENCIA,"170,07","135,75","1,00","109,36"
,,,,"05/02/2025",MED. REFERENCIA,"170,07","170,07","1,00","110,40"
,,,,12/02/2025,MED. REFERENCIA,"170,07","135,75","1,00","110,41"
,,,,11/03/2025,MED. REFERENCIA,"170,07","135,75","1,00","110,41"
,,,,13/04/2025,MED. REFERENCIA,"178,68","135,99","1,00","109,41"
,,,,19/05/2025,MED. REFERENCIA,"178,68","149,99","1,00","109,41"
,,ATAK CLAV 400+57MG/5ML PO SUS 70ML (N),7891317014186,13/04/2025,MED. REFERENCIA,"134,22","128,00","3,00","89,97"
,,,,28/04/2025,MED. REFERENCIA,"89,48","68,00","2,00","59,98"
,,,,"07/05/2025",MED. REFERENCIA,"44,74","39,99","1,00","29,99"
,,,,27/05/2025,MED. REFERENCIA,"44,74","35,99","1,00","29,18"
,,,,11/06/2025,MED. REFERENCIA,"178,96","143,96","4,00","116,71"
,,,,16/06/2025,MED. REFERENCIA,"89,48","75,98","2,00","60,61"
,,ATAK CLAV 875+125MG C/20CP,7891317014155,14/01/2025,MED. REFERENCIA,"281,70","219,70","3,00","195,18"
,,,,29/01/2025,MED. REFERENCIA,"187,80","154,90","2,00","133,82"
,,,,13/02/2025,MED. REFERENCIA,"93,90","93,90","1,00","66,91"
,,,,17/02/2025,MED. REFERENCIA,"93,90","74,90","1,00","67,10"
,,,,21/02/2025,MED. REFERENCIA,"93,90","69,49","1,00","67,10"
,,,,"06/03/2025",MED. REFERENCIA,"93,90","74,99","1,00","66,96"
,,,,10/03/2025,MED. REFERENCIA,"93,90","87,50","1,00","66,96"
,,,,12/03/2025,MED. REFERENCIA,"93,90","74,90","1,00","66,96"
,,,,14/03/2025,MED. REFERENCIA,"93,90","84,00","1,00","67,05"
,,,,20/03/2025,MED. REFERENCIA,"93,90","79,90","1,00","67,13"
,,,,27/03/2025,MED. REFERENCIA,"93,90","79,90","1,00","67,20"
,,,,"04/04/2025",MED. REFERENCIA,"93,90","75,99","1,00","66,14"
,,,,10/04/2025,MED. REFERENCIA,"98,64","75,99","1,00","66,14"
,,,,16/04/2025,MED. REFERENCIA,"98,64","79,90","1,00","66,14"
,,,,28/04/2025,MED. REFERENCIA,"98,64","83,05","1,00","66,14"
,,,,"03/05/2025",MED. REFERENCIA,"98,64","84,99","1,00","66,14"
,,,,"06/05/2025",MED. REFERENCIA,"98,64","69,99","1,00","66,14"
,,,,10/05/2025,MED. REFERENCIA,"197,28","167,99","2,00","132,29"
,,,,15/05/2025,MED. REFERENCIA,"197,28","173,89","2,00","136,01"
,,,,26/05/2025,MED. REFERENCIA,"197,28","151,09","2,00","135,94"
,,,,28/05/2025,MED. REFERENCIA,"98,64","79,99","1,00","67,97"
,,,,"04/06/2025",MED. REFERENCIA,"98,64","80,00","1,00","67,81"
,,,,"07/06/2025",MED. REFERENCIA,"197,28","176,03","2,00","135,61"
,,,,"09/06/2025",MED. REFERENCIA,"98,64","71,99","1,00","67,81"
,,,,11/06/2025,MED. REFERENCIA,"98,64","82,99","1,00","68,21"
,,,,13/06/2025,MED. REFERENCIA,"98,64","78,91","1,00","68,21"
